entity_code,entity_name,counterpart_name,income_level,continent,indicator_code,year,value
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2023,1.7499
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2022,0.7499
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2021,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2020,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2018,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2016,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2015,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2013,0.7499
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2012,0.7499
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2009,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2008,0.7499
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2006,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2004,0.7499
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2003,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2002,0.7499
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2001,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2000,0.7499
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1999,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1998,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1997,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1993,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1992,0.7499
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1991,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1990,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1989,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1988,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1987,0.7423
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1986,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1985,2.3393
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1984,5.4779
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1983,9.4999
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1982,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1981,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1979,0.75
MDG,Madagascar,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1977,2.1358
MDG,Madagascar,Algeria,Low income,Africa,DT.INR.OFFT,1983,10.5
MDG,Madagascar,Algeria,Low income,Africa,DT.INR.OFFT,1979,3.5
MDG,Madagascar,Angola,Low income,Africa,DT.INR.OFFT,1983,5.0
MDG,Madagascar,Angola,Low income,Africa,DT.INR.OFFT,1981,5.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2023,1.7857
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2022,2.5
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2019,1.25
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2015,1.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2014,1.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2012,5.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2007,1.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2006,1.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2005,1.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1998,3.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1994,3.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1991,4.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1989,1.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1988,4.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1987,4.0
MDG,Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1985,6.0
